id,member_id,loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,title,dti,delinq_2yrs,inq_last_6mths,out_prncp,cusip,per_paid,int_rate2,loan_quality,response,topk,loan_amnt_score,term_score,int_rate2_score,grade_score,emp_length_score,home_ownership_score,annual_inc_score,verification_status_score,purpose_score,dti_score,delinq_2yrs_score,inq_last_6mths_score,per_paid_score,score_sum,pred_score,pred_lq
39837347,42682062,16850, 36 months,13.66%,C,10+ years,MORTGAGE,48000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,14,0,1,14087.92,90133LCB1,0.836078338,13.66,0,0.010542948,per_paid_score;int_rate2_score;grade_score;inq_last_6mths_score;term_score,0,0,3,3,-2,-2,0,0,0,3,0,0,5,0.586510264,533,0.010542948
10117513,11969349,15850, 60 months,24.99%,F,2 years,RENT,55000,VERIFIED - income,Current,credit_card,Credit card  consolidation,27.01,0,3,12541.46,90133LCB1,0.791259306,24.99,0,0.120399686,int_rate2_score;per_paid_score;home_ownership_score;inq_last_6mths_score;dti_score,0,0,43,-5,-1,3,0,0,-1,3,0,2,9,3.145827779,579,0.120399686
4765628,6027829,18725, 60 months,23.28%,F,n/a,RENT,42699,VERIFIED - income,Current,debt_consolidation,Debt consolidation,22.76,0,0,12573.77,90133LCB1,0.671496395,23.28,0,0.149271505,int_rate2_score;per_paid_score;home_ownership_score;emp_length_score;dti_score,0,0,37,-5,2,3,0,0,0,3,0,0,20,3.359104239,585,0.149271505
39660678,42484438,20000, 36 months,12.39%,C,6 years,RENT,54000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,32.59,1,0,16171.62,90133LCB1,0.808581,12.39,0,0.017093686,per_paid_score;dti_score;home_ownership_score;grade_score;emp_length_score,0,0,-1,3,0,3,0,0,0,3,0,0,8,0.906424953,543,0.017093686
12164892,14157042,35000, 36 months,16.59%,D,10+ years,MORTGAGE,128000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,18.79,0,0,19651.49,90133LCB1,0.561471143,16.59,0,0.062725014,per_paid_score;int_rate2_score;grade_score;annual_inc_score;verification_status_score,-2,0,13,1,-2,-2,0,0,0,3,0,0,31,2.399360171,566,0.062725014
46834173,49981972,11600, 36 months,8.18%,B,10+ years,RENT,65300,VERIFIED - income source,Late (31-120 days),other,Other,6.3,0,0,2.63,90133LCB1,0.000226724,8.18,1,0.203501357,per_paid_score;home_ownership_score;grade_score;loan_amnt_score;term_score,0,0,-16,1,-2,3,0,0,-2,3,0,0,84,4.692082111,592,0.203501357
24725901,27168770,21000, 36 months,7.69%,A,3 years,MORTGAGE,165000,VERIFIED - income source,Current,home_improvement,Home improvement,7.08,0,0,13967.18,90133LCB1,0.66510381,7.69,0,0.004944002,per_paid_score;purpose_score;annual_inc_score;term_score;delinq_2yrs_score,-1,0,-18,-6,-2,-2,1,0,1,3,0,0,21,1.226339643,518,0.004944002
29244098,31777288,25000, 36 months,7.12%,A,10+ years,MORTGAGE,65000,VERIFIED - income source,Current,credit_card,Credit card refinancing,29.17,0,1,17917.31,90133LCB1,0.7166924,7.12,0,0.004079903,per_paid_score;dti_score;inq_last_6mths_score;term_score;delinq_2yrs_score,-1,0,-20,-6,-2,-2,0,0,-1,3,0,0,16,0.959744068,513,0.004079903
28613882,31137069,11200, 60 months,15.61%,D,5 years,MORTGAGE,28427,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,31.42,0,0,9739.54,90133LCB1,0.869601786,15.61,0,0.016214284,int_rate2_score;dti_score;per_paid_score;grade_score;emp_length_score,0,0,10,1,1,-2,0,0,0,3,0,0,2,0.906424953,542,0.016214284
6927156,8569138,14500, 36 months,11.55%,B,6 years,OWN,66000,VERIFIED - income,Current,credit_card,credit card elimination,32.09,1,2,5400.28,90133LCB1,0.372433103,11.55,0,0.096783493,per_paid_score;dti_score;inq_last_6mths_score;grade_score;emp_length_score,0,0,-4,1,0,-1,0,0,-1,3,0,1,49,2.879232205,575,0.096783493
39709398,42533116,7500, 36 months,8.67%,B,10+ years,MORTGAGE,45000,not verified,Current,debt_consolidation,Debt consolidation,17.15,0,0,6189.74,90133LCB1,0.825298667,8.67,0,0.004114304,per_paid_score;loan_amnt_score;grade_score;term_score;verification_status_score,1,0,-15,1,-2,-2,0,0,0,3,0,0,6,0.426552919,516,0.004114304
36069368,38780992,17000, 60 months,18.54%,E,2 years,RENT,38688,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,12.97,0,0,15333.17,90133LCB1,0.901951176,18.54,0,0.021537311,int_rate2_score;home_ownership_score;grade_score;term_score;purpose_score,0,0,20,0,-1,3,0,0,0,3,0,0,-1,1.226339643,547,0.021537311
24786378,27229192,16500, 36 months,10.15%,B,10+ years,RENT,69000,not verified,Current,debt_consolidation,Debt consolidation,11.83,2,1,11109.58,90133LCB1,0.673307879,10.15,0,0.014926433,per_paid_score;home_ownership_score;grade_score;inq_last_6mths_score;delinq_2yrs_score,0,0,-9,1,-2,3,0,0,0,3,0,0,20,1.279658758,538,0.014926433
39530507,42354270,10000, 36 months,17.86%,D,3 years,RENT,57200,VERIFIED - income source,Charged Off,debt_consolidation,Debt consolidation,6.69,0,3,0,90133LCB1,0,17.86,1,0.663956725,per_paid_score;int_rate2_score;home_ownership_score;inq_last_6mths_score;grade_score,1,0,18,1,-2,3,0,0,0,3,0,2,84,5.758464409,631,0.663956725
16332064,14578303,11900, 36 months,13.98%,C,2 years,MORTGAGE,60000,not verified,Current,debt_consolidation,Debt consolidation,15.34,0,2,7850.74,90133LCB1,0.65972605,13.98,0,0.030766926,per_paid_score;int_rate2_score;grade_score;inq_last_6mths_score;loan_amnt_score,0,0,4,3,-1,-2,0,0,0,3,0,1,22,1.599573447,553,0.030766926
20700090,22972716,19500, 60 months,14.99%,C,1 year,MORTGAGE,130000,not verified,Current,debt_consolidation,Debt consolidation,31.56,2,0,16153.6,90133LCB1,0.828389744,14.99,0,0.024386681,int_rate2_score;per_paid_score;emp_length_score;dti_score;grade_score,0,0,8,3,4,-2,1,0,0,3,0,0,6,1.279658758,550,0.024386681
5914619,7386770,10000, 36 months,13.68%,C,6 years,RENT,53000,not verified,Current,debt_consolidation,Debt consolidation,7.58,0,1,3198.89,90133LCB1,0.319889,13.68,0,0.173822388,per_paid_score;int_rate2_score;home_ownership_score;grade_score;loan_amnt_score,1,0,3,3,0,3,0,0,0,3,0,0,54,3.412423354,588,0.173822388
7439224,9101226,15000, 36 months,10.99%,B,< 1 year,MORTGAGE,55000,VERIFIED - income source,Current,credit_card,Refinance,29.02,0,0,5994.76,90133LCB1,0.399650667,10.99,0,0.071512134,per_paid_score;emp_length_score;dti_score;grade_score;loan_amnt_score,0,0,-6,1,3,-2,0,0,-1,3,0,0,46,2.772593975,570,0.071512134
36250480,38961828,19800, 36 months,6.99%,A,10+ years,MORTGAGE,125000,not verified,Current,credit_card,Credit card refinancing,17.18,0,0,15231.07,90133LCB1,0.76924596,6.99,0,0.002687667,per_paid_score;annual_inc_score;term_score;verification_status_score;delinq_2yrs_score,0,0,-20,-6,-2,-2,0,0,-1,3,0,0,11,0.586510264,507,0.002687667
3627026,4579336,16000, 60 months,23.76%,F,10+ years,RENT,45000,VERIFIED - income,Current,debt_consolidation,starting fresh,23.01,0,3,10289.15,90133LCB1,0.643071875,23.76,0,0.176028954,int_rate2_score;per_paid_score;home_ownership_score;inq_last_6mths_score;dti_score,0,0,39,-5,-2,3,0,0,0,3,0,2,23,3.625699813,588,0.176028954
14348249,16410632,12000, 60 months,15.61%,C,10+ years,MORTGAGE,30000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,25.84,0,0,9647,90133LCB1,0.803916667,15.61,0,0.020076025,int_rate2_score;per_paid_score;grade_score;dti_score;loan_amnt_score,0,0,10,3,-2,-2,0,0,0,3,0,0,8,1.226339643,546,0.020076025
20751111,23023627,35000, 36 months,10.99%,B,8 years,MORTGAGE,110000,VERIFIED - income,Current,home_improvement,Home improvement,8.84,0,3,23663.37,90133LCB1,0.676096286,10.99,0,0.014078842,per_paid_score;inq_last_6mths_score;purpose_score;grade_score;annual_inc_score,-2,0,-6,1,-1,-2,0,0,1,3,0,2,20,1.279658758,538,0.014078842
31036032,33599200,25000, 60 months,8.39%,A,2 years,MORTGAGE,156000,VERIFIED - income source,Current,credit_card,Credit card refinancing,15.94,1,0,21162.95,90133LCB1,0.846518,8.39,0,0.002420353,per_paid_score;annual_inc_score;delinq_2yrs_score;term_score;verification_status_score,-1,0,-16,-6,-1,-2,1,0,-1,3,0,0,4,0.266595575,504,0.002420353
7340592,9002519,14300, 36 months,15.61%,C,< 1 year,MORTGAGE,95000,not verified,Current,medical,Medical Debt Repayment,9.11,1,1,5936.47,90133LCB1,0.415137762,15.61,0,0.176775292,per_paid_score;int_rate2_score;purpose_score;emp_length_score;grade_score,0,0,10,3,3,-2,0,0,5,3,0,0,45,3.519061584,589,0.176775292
32028337,34641523,20625, 36 months,10.99%,B,10+ years,OWN,44926.85,VERIFIED - income,Current,debt_consolidation,Debt consolidation,25.78,0,2,15557.14,90133LCB1,0.754285576,10.99,0,0.011051847,per_paid_score;dti_score;inq_last_6mths_score;grade_score;verification_status_score,-1,0,-6,1,-2,-1,0,0,0,3,0,1,13,0.906424953,534,0.011051847
46652723,49800527,7000, 36 months,14.65%,C,5 years,RENT,45000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,11.88,0,1,6364.47,90133LCB1,0.90921,14.65,0,0.013580316,int_rate2_score;home_ownership_score;grade_score;loan_amnt_score;emp_length_score,1,0,7,3,1,3,0,0,0,3,0,0,-2,0.799786724,538,0.013580316
28352651,30875788,29500, 36 months,13.98%,C,10+ years,RENT,134000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,22.66,0,0,21752,90133LCB1,0.737355932,13.98,0,0.025180275,per_paid_score;int_rate2_score;home_ownership_score;grade_score;dti_score,-1,0,4,3,-2,3,1,0,0,3,0,0,14,1.332977873,550,0.025180275
3724937,4717140,10000, 36 months,7.62%,A,10+ years,MORTGAGE,85000,VERIFIED - income,Charged Off,debt_consolidation,Debt consolidation,31.24,0,0,0,90133LCB1,0,7.62,1,0.159143883,per_paid_score;dti_score;loan_amnt_score;verification_status_score;annual_inc_score,1,0,-18,-6,-2,-2,0,0,0,3,0,0,84,4.692082111,587,0.159143883
22294028,24616711,9000, 36 months,7.69%,A,4 years,RENT,73000,not verified,Current,debt_consolidation,Debt consolidation,12.07,0,0,5985.86,90133LCB1,0.665095556,7.69,0,0.009347142,per_paid_score;emp_length_score;home_ownership_score;loan_amnt_score;annual_inc_score,1,0,-18,-6,4,3,0,0,0,3,0,0,21,1.546254332,530,0.009347142
30765987,33319180,19000, 60 months,10.99%,B,1 year,MORTGAGE,64000,not verified,Current,debt_consolidation,Debt consolidation,19.69,0,0,16508.94,90133LCB1,0.868891579,10.99,0,0.006972611,emp_length_score;per_paid_score;grade_score;dti_score;term_score,0,0,-6,1,4,-2,0,0,0,3,0,0,2,0.373233804,526,0.006972611
47541267,50759987,4950, 36 months,17.57%,D,n/a,RENT,18000,VERIFIED - income source,Current,other,Other,30.67,0,0,4407.27,90133LCB1,0.890357576,17.57,0,0.027780248,int_rate2_score;home_ownership_score;dti_score;emp_length_score;grade_score,1,0,17,1,2,3,-1,0,-2,3,0,0,0,1.386296987,551,0.027780248
49036748,52325478,10450, 36 months,7.26%,A,7 years,RENT,34000,VERIFIED - income source,Current,credit_card,Credit card refinancing,32.37,0,0,9663.2,90133LCB1,0.924708134,7.26,0,0.002052149,dti_score;home_ownership_score;loan_amnt_score;term_score;delinq_2yrs_score,0,0,-20,-6,-2,3,0,0,-1,3,0,0,-3,0.319914689,501,0.002052149
38618861,41402782,17000, 36 months,8.67%,B,10+ years,MORTGAGE,80000,VERIFIED - income source,Current,credit_card,Credit card refinancing,30.09,0,1,13593.47,90133LCB1,0.799615882,8.67,0,0.005388929,per_paid_score;dti_score;grade_score;inq_last_6mths_score;annual_inc_score,0,0,-15,1,-2,-2,0,0,-1,3,0,0,8,0.639829379,519,0.005388929
603803,774744,24250, 60 months,12.61%,C,1 year,MORTGAGE,50000,VERIFIED - income source,Charged Off,debt_consolidation,Debt Consolidation,11.16,0,1,0,90133LCB1,0,12.61,1,0.435391873,per_paid_score;emp_length_score;grade_score;inq_last_6mths_score;term_score,-1,0,-1,3,4,-2,0,0,0,3,0,0,84,4.852039456,612,0.435391873
8117381,9859395,20000, 60 months,24.08%,F,6 years,RENT,86000,VERIFIED - income source,Current,debt_consolidation,Debt Consolidation,14.27,0,2,15220.38,90133LCB1,0.761019,24.08,0,0.105323822,int_rate2_score;per_paid_score;home_ownership_score;inq_last_6mths_score;emp_length_score,0,0,40,-5,0,3,0,0,0,3,0,1,12,2.985870435,577,0.105323822
52768364,56268082,4000, 36 months,17.57%,D,< 1 year,MORTGAGE,30160,VERIFIED - income,Current,home_improvement,Home improvement,4.89,0,1,3740.69,90133LCB1,0.9351725,17.57,0,0.016678795,int_rate2_score;emp_length_score;purpose_score;grade_score;loan_amnt_score,1,0,17,1,3,-2,0,0,1,3,0,0,-4,1.226339643,541,0.016678795
28782818,31305948,9000, 36 months,9.17%,B,10+ years,MORTGAGE,60000,not verified,Current,debt_consolidation,Debt consolidation,11.69,0,1,6506.59,90133LCB1,0.722954444,9.17,0,0.00738051,per_paid_score;grade_score;loan_amnt_score;inq_last_6mths_score;term_score,1,0,-13,1,-2,-2,0,0,0,3,0,0,16,0.959744068,526,0.00738051
11946169,11548434,16800, 36 months,12.99%,B,6 years,MORTGAGE,130000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,18.53,1,5,8745.12,90133LCB1,0.520542857,12.99,0,0.059981393,per_paid_score;inq_last_6mths_score;int_rate2_score;grade_score;annual_inc_score,0,0,1,1,0,-2,1,0,0,3,0,4,35,2.239402826,567,0.059981393
8148218,9890167,8000, 36 months,16.20%,C,3 years,RENT,45000,VERIFIED - income source,Current,credit_card,New Loan,16.28,0,1,1276.39,90133LCB1,0.15954875,16.2,0,0.414901492,per_paid_score;int_rate2_score;home_ownership_score;grade_score;loan_amnt_score,1,0,12,3,-2,3,0,0,-1,3,0,0,69,4.692082111,611,0.414901492
13116255,15138459,14000, 36 months,15.31%,C,10+ years,MORTGAGE,105000,VERIFIED - income source,Current,other,Other,10.34,0,4,7091.19,90133LCB1,0.506513571,15.31,0,0.07477005,per_paid_score;int_rate2_score;inq_last_6mths_score;grade_score;annual_inc_score,0,0,9,3,-2,-2,0,0,-2,3,0,3,36,2.71927486,570,0.07477005
8156533,9898563,12000, 36 months,11.99%,B,10+ years,MORTGAGE,56000,VERIFIED - income source,Current,debt_consolidation,Self Relief,15.26,1,1,4835.83,90133LCB1,0.402985833,11.99,0,0.061558903,per_paid_score;grade_score;inq_last_6mths_score;loan_amnt_score;delinq_2yrs_score,0,0,-3,1,-2,-2,0,0,0,3,0,0,46,2.5059984,566,0.061558903
3286252,4058650,2500, 36 months,15.80%,C,10+ years,MORTGAGE,45000,VERIFIED - income source,Current,medical,Medical expenses,27.2,0,0,421.28,90133LCB1,0.168512,15.8,0,0.421606634,per_paid_score;int_rate2_score;purpose_score;grade_score;dti_score,1,0,11,3,-2,-2,0,0,5,3,0,0,68,4.745401226,613,0.421606634
48191995,51411741,9925, 36 months,21.67%,E,6 years,RENT,50000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,22.54,0,1,9110.79,90133LCB1,0.917963728,21.67,0,0.047457257,int_rate2_score;home_ownership_score;dti_score;loan_amnt_score;emp_length_score,1,0,31,0,0,3,0,0,0,3,0,0,-3,1.919488136,560,0.047457257
50233599,53612332,4000, 36 months,13.33%,C,n/a,RENT,22000,VERIFIED - income source,Current,credit_card,Credit card refinancing,18.66,0,2,3562.96,90133LCB1,0.89074,13.33,0,0.013841327,home_ownership_score;grade_score;int_rate2_score;emp_length_score;inq_last_6mths_score,1,0,2,3,2,3,-1,0,-1,3,0,1,0,0.586510264,537,0.013841327
10646103,12518167,12000, 36 months,7.62%,A,10+ years,MORTGAGE,70000,not verified,Current,credit_card,Credit card refinancing,15.36,0,0,5673.55,90133LCB1,0.472795833,7.62,0,0.01325601,per_paid_score;loan_amnt_score;term_score;verification_status_score;annual_inc_score,0,0,-18,-6,-2,-2,0,0,-1,3,0,0,39,2.079445481,536,0.01325601
43689537,46706263,5000, 36 months,12.29%,C,7 years,RENT,25000,VERIFIED - income source,Current,vacation,Vacation,15.6,0,1,4410.23,90133LCB1,0.882046,12.29,0,0.008166664,home_ownership_score;grade_score;loan_amnt_score;per_paid_score;inq_last_6mths_score,1,0,-2,3,-2,3,0,0,-2,3,0,0,1,0.426552919,528,0.008166664
7067431,8729548,5600, 36 months,13.68%,C,3 years,RENT,25000,not verified,Current,debt_consolidation,lookingforsomemoneytopaybills,20.5,0,1,2125.44,90133LCB1,0.379542857,13.68,0,0.136724683,per_paid_score;int_rate2_score;home_ownership_score;grade_score;loan_amnt_score,1,0,3,3,-2,3,0,0,0,3,0,0,48,3.092508664,583,0.136724683
9219396,11041253,12000, 36 months,13.67%,B,n/a,MORTGAGE,71000,VERIFIED - income,Charged Off,debt_consolidation,Debt Consolidation,13.74,0,0,0,90133LCB1,0,13.67,1,0.444239497,per_paid_score;int_rate2_score;emp_length_score;grade_score;loan_amnt_score,0,0,3,1,2,-2,0,0,0,3,0,0,84,4.798720341,614,0.444239497
46184822,49292554,12000, 60 months,13.99%,C,10+ years,MORTGAGE,49000,VERIFIED - income source,Late (31-120 days),debt_consolidation,Debt consolidation,19.59,0,0,11561.28,90133LCB1,0.96344,13.99,1,0.006263288,int_rate2_score;grade_score;loan_amnt_score;dti_score;term_score,0,0,4,3,-2,-2,0,0,0,3,0,0,-7,0.373233804,523,0.006263288
31226890,33800092,30000, 60 months,18.99%,E,5 years,MORTGAGE,92800,VERIFIED - income,In Grace Period,debt_consolidation,Debt consolidation,34.89,0,1,26746.78,90133LCB1,0.891559333,18.99,0,0.02711268,int_rate2_score;dti_score;emp_length_score;inq_last_6mths_score;grade_score,-1,0,22,0,1,-2,0,0,0,3,0,0,0,1.439616102,551,0.02711268
30365600,32918770,18000, 60 months,11.67%,B,n/a,RENT,84000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,14.29,0,1,15431.57,90133LCB1,0.857309444,11.67,0,0.009860996,home_ownership_score;per_paid_score;emp_length_score;grade_score;inq_last_6mths_score,0,0,-4,1,2,3,0,0,0,3,0,0,3,0.479872034,531,0.009860996
9027879,10839786,10000, 36 months,12.99%,B,5 years,MORTGAGE,1.00E+05,VERIFIED - income source,Current,credit_card,Consolidation loan,25.62,0,1,4641.13,90133LCB1,0.464113,12.99,0,0.069640623,per_paid_score;dti_score;int_rate2_score;grade_score;emp_length_score,1,0,1,1,1,-2,0,0,-1,3,0,0,40,2.399360171,570,0.069640623
52321631,55781362,12000, 36 months,10.99%,B,10+ years,OWN,36000,not verified,Current,debt_consolidation,Debt consolidation,26.4,0,0,11143.47,90133LCB1,0.9286225,10.99,0,0.004349406,dti_score;grade_score;loan_amnt_score;term_score;verification_status_score,0,0,-6,1,-2,-1,0,0,0,3,0,0,-4,0.159957345,517,0.004349406
1526156,1790714,17000, 36 months,15.80%,C,n/a,RENT,55842,VERIFIED - income,Charged Off,debt_consolidation,consolidation,21.42,0,1,0,90133LCB1,0,15.8,1,0.664329248,per_paid_score;int_rate2_score;home_ownership_score;grade_score;emp_length_score,0,0,11,3,2,3,0,0,0,3,0,0,84,5.491868835,631,0.664329248
38647923,41431821,18200, 60 months,14.31%,C,< 1 year,RENT,120000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,6.76,1,1,16453.31,90133LCB1,0.904028022,14.31,0,0.013917391,int_rate2_score;emp_length_score;home_ownership_score;grade_score;annual_inc_score,0,0,5,3,3,3,0,0,0,3,0,0,-2,0.746467609,536,0.013917391
9068395,10880265,28000, 36 months,8.90%,A,10+ years,MORTGAGE,140000,VERIFIED - income source,Current,credit_card,Credit Card Consolidation,18.53,0,1,13367.85,90133LCB1,0.477423214,8.9,0,0.016881347,per_paid_score;annual_inc_score;inq_last_6mths_score;term_score;delinq_2yrs_score,-1,0,-14,-6,-2,-2,1,0,-1,3,0,0,39,2.132764596,541,0.016881347
33110370,35753609,5600, 36 months,9.17%,B,10+ years,RENT,65000,not verified,Current,debt_consolidation,Debt consolidation,1.85,1,1,4194.99,90133LCB1,0.749105357,9.17,0,0.007877244,per_paid_score;home_ownership_score;loan_amnt_score;grade_score;inq_last_6mths_score,1,0,-13,1,-2,3,0,0,0,3,0,0,13,0.959744068,526,0.007877244
12327228,14319341,18000, 36 months,9.67%,B,4 years,RENT,40000,not verified,Current,credit_card,Credit card refinancing,26.07,0,0,9648.88,90133LCB1,0.536048889,9.67,0,0.038801934,per_paid_score;emp_length_score;home_ownership_score;dti_score;grade_score,0,0,-11,1,4,3,0,0,-1,3,0,0,33,2.292721941,558,0.038801934
41141897,44017755,17000, 36 months,13.33%,C,< 1 year,OWN,60000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,21.76,0,2,14201.43,90133LCB1,0.835378235,13.33,0,0.016042949,per_paid_score;emp_length_score;grade_score;int_rate2_score;inq_last_6mths_score,0,0,2,3,3,-1,0,0,0,3,0,1,5,0.746467609,541,0.016042949
38584717,41368465,7200, 36 months,14.99%,C,10+ years,OWN,30000,not verified,Current,debt_consolidation,Debt consolidation,10.6,0,1,5865.79,90133LCB1,0.814693056,14.99,0,0.015949025,int_rate2_score;per_paid_score;grade_score;loan_amnt_score;inq_last_6mths_score,1,0,8,3,-2,-1,0,0,0,3,0,0,7,1.013063183,541,0.015949025
49623234,52951950,35000, 36 months,19.19%,E,7 years,RENT,140000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,9.58,0,0,32023.05,90133LCB1,0.914944286,19.19,0,0.019811054,int_rate2_score;home_ownership_score;annual_inc_score;grade_score;term_score,-2,0,23,0,-2,3,1,0,0,3,0,0,-3,1.439616102,545,0.019811054
46661344,49809092,12000, 36 months,13.99%,C,< 1 year,RENT,30000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,33.6,0,0,10900.23,90133LCB1,0.9083525,13.99,0,0.016589698,int_rate2_score;dti_score;emp_length_score;home_ownership_score;grade_score,0,0,4,3,3,3,0,0,0,3,0,0,-2,0.853105838,541,0.016589698
39259739,42063475,20000, 36 months,11.99%,B,10+ years,MORTGAGE,120000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,15.39,0,0,16152.52,90133LCB1,0.807626,11.99,0,0.008112181,per_paid_score;grade_score;annual_inc_score;verification_status_score;term_score,0,0,-3,1,-2,-2,0,0,0,3,0,0,8,0.479872034,528,0.008112181
6597013,8179143,10000, 36 months,12.35%,B,10+ years,RENT,45000,VERIFIED - income source,Current,debt_consolidation,PAYOFF,24.64,0,0,3751.38,90133LCB1,0.375138,12.35,0,0.103230115,per_paid_score;home_ownership_score;dti_score;grade_score;loan_amnt_score,1,0,-2,1,-2,3,0,0,0,3,0,0,49,2.93255132,578,0.103230115
521253,674031,3200, 60 months,18.67%,F,1 year,RENT,18000,VERIFIED - income source,Charged Off,debt_consolidation,Moving Costs,18.4,0,2,0,90133LCB1,0,18.67,1,0.730747941,per_paid_score;int_rate2_score;emp_length_score;home_ownership_score;loan_amnt_score,1,0,21,-5,4,3,-1,0,0,3,0,1,84,6.025059984,635,0.730747941
43699592,46716321,20000, 36 months,16.99%,D,5 years,RENT,47840,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,31.78,0,2,17328.22,90133LCB1,0.866411,16.99,0,0.02964916,int_rate2_score;home_ownership_score;dti_score;per_paid_score;grade_score,0,0,15,1,1,3,0,0,0,3,0,1,2,1.279658758,553,0.02964916
50314674,53713436,6500, 36 months,9.99%,B,6 years,MORTGAGE,38000,not verified,Current,debt_consolidation,Debt consolidation,35.03,0,0,6029.31,90133LCB1,0.927586154,9.99,0,0.004436335,dti_score;loan_amnt_score;grade_score;emp_length_score;term_score,1,0,-10,1,0,-2,0,0,0,3,0,0,-4,0.319914689,517,0.004436335
15771479,17863932,5400, 36 months,19.52%,E,10+ years,MORTGAGE,70000,VERIFIED - income source,Current,home_improvement,Home improvement,21.89,0,1,3522.45,90133LCB1,0.652305556,19.52,0,0.084115042,int_rate2_score;per_paid_score;purpose_score;loan_amnt_score;dti_score,1,0,24,0,-2,-2,0,0,1,3,0,0,22,2.61263663,572,0.084115042
40941416,43817252,7750, 36 months,12.69%,C,10+ years,MORTGAGE,56366,not verified,Current,credit_card,Credit card refinancing,36.68,0,1,6463.59,90133LCB1,0.834011613,12.69,0,0.012168768,per_paid_score;dti_score;grade_score;loan_amnt_score;inq_last_6mths_score,1,0,0,3,-2,-2,0,0,-1,3,0,0,5,0.693148494,535,0.012168768
4214972,5387153,5000, 36 months,17.27%,C,8 years,OWN,50000,VERIFIED - income source,Current,debt_consolidation,consolidation,14.98,0,0,1345.78,90133LCB1,0.269156,17.27,0,0.292537674,per_paid_score;int_rate2_score;grade_score;loan_amnt_score;term_score,1,0,16,3,-1,-1,0,0,0,3,0,0,59,4.212210077,603,0.292537674
26378798,28851720,14750, 60 months,18.24%,D,3 years,RENT,41000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,35.39,0,0,12761.73,50190LCB2,0.865202034,18.24,0,0.031614996,int_rate2_score;dti_score;home_ownership_score;per_paid_score;grade_score,0,0,19,1,-2,3,0,0,0,3,0,0,2,1.546254332,554,0.031614996
43976078,46992819,18000, 60 months,19.52%,E,10+ years,MORTGAGE,102600,VERIFIED - income,Current,debt_consolidation,Debt consolidation,13.35,3,3,17073.86,50190LCB2,0.948547778,19.52,0,0.018540192,int_rate2_score;inq_last_6mths_score;delinq_2yrs_score;grade_score;verification_status_score,0,0,24,0,-2,-2,0,0,0,3,1,2,-6,1.439616102,543,0.018540192
48634640,51883372,12000, 60 months,17.57%,D,9 years,MORTGAGE,60000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,38.64,0,0,11483.88,50190LCB2,0.95699,17.57,0,0.018601198,int_rate2_score;dti_score;emp_length_score;grade_score;loan_amnt_score,0,0,17,1,2,-2,0,0,0,3,0,0,-7,1.332977873,543,0.018601198
22902831,25245745,21000, 36 months,7.12%,A,7 years,MORTGAGE,115000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,17.8,0,0,13926.93,50190LCB2,0.663187143,7.12,0,0.004709411,per_paid_score;annual_inc_score;term_score;purpose_score;delinq_2yrs_score,-1,0,-20,-6,-2,-2,0,0,0,3,0,0,21,1.119701413,517,0.004709411
17914078,20066643,12000, 36 months,9.17%,B,n/a,RENT,30000,VERIFIED - income,Current,credit_card,Credit card refinancing,23.16,0,0,7719.53,50190LCB2,0.643294167,9.17,0,0.018714311,per_paid_score;home_ownership_score;emp_length_score;dti_score;grade_score,0,0,-13,1,2,3,0,0,-1,3,0,0,23,1.599573447,543,0.018714311
26839919,29322907,8975, 36 months,20.99%,E,1 year,OWN,25000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,34.04,0,0,6580.02,50190LCB2,0.733149861,20.99,0,0.103885501,int_rate2_score;per_paid_score;emp_length_score;dti_score;loan_amnt_score,1,0,29,0,4,-1,0,0,0,3,0,0,15,2.772593975,578,0.103885501
5895906,7358046,35000, 60 months,24.50%,F,10+ years,MORTGAGE,90000,VERIFIED - income source,Late (31-120 days),home_improvement,Home improvement,15.75,1,1,25756.55,50190LCB2,0.735901429,24.5,1,0.086892968,int_rate2_score;per_paid_score;purpose_score;inq_last_6mths_score;annual_inc_score,-2,0,41,-5,-2,-2,0,0,1,3,0,0,14,2.985870435,571,0.086892968
